regime,lag_epochs,lag_label,family,baseline_model,augmented_model,valid,primary,baseline_eps_test,augmented_eps_test,conditional_lift,baseline_ll_test,augmented_ll_test,ll_improvement,baseline_bic_test,augmented_bic_test,bic_improvement,baseline_aic_test,augmented_aic_test,aic_improvement,n_subjects_evaluated,n_subjects_positive_lift,fraction_positive_lift,reason,control_type,replicate,control_seed,control_collapsed_overall
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5744.958485936534,-5750.410741770103,-5.452255833569325,11507.96137573279,11663.2211182777,-155.2597425449094,11493.916971873068,11536.821483540209,-42.90451166713865,10,1,0.1,ok,within_subject_eeg_shuffle,2,426260,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3849.4074569480063,-3919.378884462967,-69.9714275149604,8267.740735229463,8976.609411592834,-708.8686763633705,7842.8149138960125,8126.757768925933,-283.9428550299208,10,0,0.0,ok,within_subject_eeg_shuffle,2,426260,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.0504208475213,-1868.412022311831,1.638398535690385,3755.9028557990273,3879.042171559525,-123.139315760498,3744.1008416950426,3772.824044623662,-28.72320292861923,10,1,0.1,ok,within_subject_eeg_shuffle,2,426260,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2890.7435913222453,-2985.28216692186,-94.53857559961487,6322.277580789505,7052.14513013375,-729.8675493442452,5925.4871826444905,6258.56433384372,-333.0771511992298,10,0,0.0,ok,within_subject_eeg_shuffle,2,426260,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.0309236091891,-1272.5645103122297,-5.533586703040555,2549.082708331134,2680.3167706392637,-131.23406230812907,2538.0618472183783,2581.12902062446,-43.06717340608111,10,2,0.2,ok,within_subject_eeg_shuffle,2,426260,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-16247.914449665966,-16269.179432095478,-21.26498242951129,33145.4274382819,33837.55594209089,-692.1285038089918,32639.828899331933,32826.35886419096,-186.52996485902625,10,0,0.0,ok,within_subject_eeg_shuffle,3,427269,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5744.958485936534,-5743.899938879888,1.0585470566466029,11507.96137573279,11650.199512497267,-142.23813676447753,11493.916971873068,11523.799877759777,-29.882905886706794,10,1,0.1,ok,within_subject_eeg_shuffle,3,427269,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3740.9469665091297,-3834.541012208787,-93.59404569965729,8050.81975435171,8806.933667084475,-756.1139127327651,7625.893933018259,7957.082024417574,-331.18809139931454,10,0,0.0,ok,within_subject_eeg_shuffle,3,427269,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.0504208475213,-1879.8289976584972,-9.77857681097612,3755.9028557990273,3901.8761222528574,-145.973266453831,3744.1008416950426,3795.657995316995,-51.55715362195224,10,3,0.3,ok,within_subject_eeg_shuffle,3,427269,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2889.726210355252,-2989.934298965104,-100.20808860985198,6320.242818855519,7061.449394220238,-741.2065753647194,5923.452420710504,6267.868597930208,-344.416177219704,10,1,0.1,ok,within_subject_eeg_shuffle,3,427269,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.0309236091891,-1269.0500445700325,-2.0191209608433383,2549.082708331134,2673.2878391548693,-124.20513082373508,2538.0618472183783,2574.100089140065,-36.03824192168668,10,3,0.3,ok,within_subject_eeg_shuffle,3,427269,False
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-16276.581916890174,-16286.276020310544,-9.694103420370084,33202.762372730314,33871.749118521024,-668.9867457907094,32697.16383378035,32860.552040621085,-163.38820684073653,10,0,0.0,ok,within_subject_eeg_shuffle,4,428278,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5744.958485936534,-5747.906530591036,-2.948044654502155,11507.96137573279,11658.212695919565,-150.25132018677505,11493.916971873068,11531.813061182072,-37.89608930900431,10,0,0.0,ok,within_subject_eeg_shuffle,4,428278,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3868.194338651272,-4046.4144039283806,-178.22006527710892,8305.314498635993,9230.68045052366,-925.3659518876684,7880.388677302543,8380.82880785676,-500.4401305542169,10,0,0.0,ok,within_subject_eeg_shuffle,4,428278,False
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.0504208475213,-1875.8700843291003,-5.819663481579028,3755.9028557990273,3893.958295594064,-138.05543979503682,3744.1008416950426,3787.7401686582007,-43.639326963158055,10,1,0.1,ok,within_subject_eeg_shuffle,4,428278,False
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2955.405186837807,-2988.365681098523,-32.96049426071613,6451.600771820628,7058.312158487076,-606.7113866664477,6054.810373675614,6264.731362197046,-209.92098852143224,10,0,0.0,ok,within_subject_eeg_shuffle,4,428278,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.0309236091891,-1269.938961893094,-2.9080382839049435,2549.082708331134,2675.065673800992,-125.98296546985785,2538.0618472183783,2575.877923786188,-37.81607656780989,10,3,0.3,ok,within_subject_eeg_shuffle,4,428278,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-16234.223508077024,-16260.59621657088,-26.372708493856408,33118.045555104014,33820.3895110417,-702.3439559376857,32612.44701615405,32809.19243314176,-196.7454169877128,10,0,0.0,ok,within_subject_eeg_shuffle,5,429287,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5744.958485936534,-5749.06233524767,-4.103849311135491,11507.96137573279,11660.524305232831,-152.56292950004172,11493.916971873068,11534.12467049534,-40.20769862227098,10,1,0.1,ok,within_subject_eeg_shuffle,5,429287,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3839.975874202924,-3925.60047572401,-85.62460152108633,8248.877569739298,8989.05259411492,-740.1750243756233,7823.951748405847,8139.20095144802,-315.24920304217267,10,0,0.0,ok,within_subject_eeg_shuffle,5,429287,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.0504208475213,-1877.5437257891704,-7.493304941649058,3755.9028557990273,3897.305578514204,-141.40272271517688,3744.1008416950426,3791.0874515783407,-46.98660988329812,10,2,0.2,ok,within_subject_eeg_shuffle,5,429287,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2910.587213154405,-3054.7865117404563,-144.1992985860511,6361.964824453825,7191.153819770942,-829.1889953171176,5965.17442630881,6397.5730234809125,-432.3985971721022,10,2,0.2,ok,within_subject_eeg_shuffle,5,429287,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.0309236091891,-1275.3690462675677,-8.338122658378552,2549.082708331134,2685.9258425499397,-136.84313421880506,2538.0618472183783,2586.738092535136,-48.676245316757104,10,1,0.1,ok,within_subject_eeg_shuffle,5,429287,False
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-16306.926455385585,-16333.723268192727,-26.796812807144303,33263.451449721135,33966.64361428539,-703.1921645642578,32757.85291077117,32955.446536385454,-197.59362561428495,10,0,0.0,ok,within_subject_eeg_shuffle,6,430296,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5744.958485936534,-5750.810601234891,-5.8521152983566935,11507.96137573279,11664.020837207274,-156.05946147448412,11493.916971873068,11537.621202469782,-43.70423059671339,10,1,0.1,ok,within_subject_eeg_shuffle,6,430296,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3783.5186396670606,-3891.732621303964,-108.2139816369031,8135.963100667572,8921.316885274828,-785.3537846072559,7711.037279334121,8071.465242607927,-360.4279632738062,10,1,0.1,ok,within_subject_eeg_shuffle,6,430296,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.0504208475213,-1876.2544104011772,-6.203989553656129,3755.9028557990273,3894.7269477382174,-138.82409193919102,3744.1008416950426,3788.508820802355,-44.40797910731226,10,4,0.4,ok,within_subject_eeg_shuffle,6,430296,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2923.421532679016,-2985.091443579195,-61.66991090017928,6387.633463503046,7051.76368344842,-664.1302199453739,5990.843065358032,6258.18288715839,-267.3398218003585,10,0,0.0,ok,within_subject_eeg_shuffle,6,430296,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.0309236091891,-1272.0006886174565,-4.969765008267359,2549.082708331134,2679.189127249717,-130.10641891858268,2538.0618472183783,2580.001377234913,-41.93953001653472,10,2,0.2,ok,within_subject_eeg_shuffle,6,430296,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-16272.014784951942,-16319.278956223396,-47.26417127145578,33193.62810885385,33937.75499034673,-744.1268814928771,32688.029569903883,32926.55791244679,-238.52834254290792,10,0,0.0,ok,within_subject_eeg_shuffle,7,431305,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5744.958485936534,-5746.659365251548,-1.7008793150134809,11507.96137573279,11655.718365240587,-147.7569895077977,11493.916971873068,11529.318730503095,-35.40175863002696,10,2,0.2,ok,within_subject_eeg_shuffle,7,431305,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3862.546986513401,-3948.3727289259514,-85.82574241254997,8294.01979436025,9034.597100518802,-740.5773061585514,7869.093973026801,8184.745457851901,-315.65148482509994,10,0,0.0,ok,within_subject_eeg_shuffle,7,431305,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.0504208475213,-1871.883179923558,-1.8327590760368369,3755.9028557990273,3885.98448678298,-130.08163098395244,3744.1008416950426,3779.766359847116,-35.66551815207367,10,0,0.0,ok,within_subject_eeg_shuffle,7,431305,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2859.6573567147407,-2949.398683457216,-89.74132674247494,6260.105111574496,6980.378163204461,-720.2730516299653,5863.314713429481,6186.797366914431,-323.4826534849499,10,1,0.1,ok,within_subject_eeg_shuffle,7,431305,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.0309236091891,-1268.9149711966527,-1.884047587463556,2549.082708331134,2673.0176924081097,-123.93498407697552,2538.0618472183783,2573.8299423933054,-35.76809517492711,10,3,0.3,ok,within_subject_eeg_shuffle,7,431305,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-16274.06278478041,-16288.306058458687,-14.243273678277546,33197.72410851079,33875.80919481731,-678.0850863065207,32692.12556956082,32864.61211691737,-172.48654735655143,10,0,0.0,ok,within_subject_eeg_shuffle,8,432314,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5744.958485936534,-5746.704484825949,-1.7459988894152048,11507.96137573279,11655.80860438939,-147.84722865660115,11493.916971873068,11529.4089696519,-35.49199777883041,10,0,0.0,ok,within_subject_eeg_shuffle,8,432314,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3787.350585754806,-3863.9538615333713,-76.60327577856515,8143.626992843063,8865.759365733644,-722.1323728905809,7718.701171509612,8015.907723066743,-297.2065515571303,10,1,0.1,ok,within_subject_eeg_shuffle,8,432314,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.0504208475213,-1869.4826284434184,0.5677924041031019,3755.9028557990273,3881.1833838227,-125.28052802367256,3744.1008416950426,3774.965256886837,-30.8644151917938,10,0,0.0,ok,within_subject_eeg_shuffle,8,432314,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2899.766049239611,-3151.005972724596,-251.2399234849845,6340.322496624237,7383.592741739221,-1043.2702451149844,5943.532098479222,6590.011945449191,-646.479846969969,10,0,0.0,ok,within_subject_eeg_shuffle,8,432314,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.0309236091891,-1268.0600591724583,-1.0291355632693922,2549.082708331134,2671.3078683597214,-122.2251600285872,2538.0618472183783,2572.120118344917,-34.058271126538784,10,1,0.1,ok,within_subject_eeg_shuffle,8,432314,False
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-16207.271614367222,-16230.804490969378,-23.53287660215574,33064.141767684414,33760.806059838695,-696.6642921542807,32558.543228734445,32749.60898193876,-191.06575320431148,10,0,0.0,ok,within_subject_eeg_shuffle,9,433323,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5744.958485936534,-5747.614261382097,-2.65577544556254,11507.96137573279,11657.628157501686,-149.66678176889582,11493.916971873068,11531.228522764191,-37.31155089112508,10,1,0.1,ok,within_subject_eeg_shuffle,9,433323,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3790.788258072183,-3888.23162824082,-97.44337016863756,8150.502337477816,8914.314899148541,-763.8125616707257,7725.576516144365,8064.46325648164,-338.8867403372751,10,0,0.0,ok,within_subject_eeg_shuffle,9,433323,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.0504208475213,-1873.916261647588,-3.865840800066508,3755.9028557990273,3890.050650231039,-134.14779443201178,3744.1008416950426,3783.832523295176,-39.731681600133015,10,1,0.1,ok,within_subject_eeg_shuffle,9,433323,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2969.268680344273,-3099.274418797342,-130.00573845306917,6479.32775883356,7280.129633884714,-800.8018750511537,6082.537360688546,6486.548837594684,-404.0114769061384,10,0,0.0,ok,within_subject_eeg_shuffle,9,433323,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.0309236091891,-1269.2132424540716,-2.182318844882502,2549.082708331134,2673.614234922948,-124.53152659181342,2538.0618472183783,2574.4264849081437,-36.36463768976501,10,1,0.1,ok,within_subject_eeg_shuffle,9,433323,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-16365.7885079427,-16380.090711474397,-14.30220353169716,33381.17555483537,34059.37850084873,-678.2029460133635,32875.5770158854,33048.18142294879,-172.60440706339432,10,0,0.0,ok,within_subject_eeg_shuffle,10,434332,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5744.958485936534,-5748.63873046564,-3.680244529105949,11507.96137573279,11659.677095668772,-151.71571993598263,11493.916971873068,11533.27746093128,-39.3604890582119,10,1,0.1,ok,within_subject_eeg_shuffle,10,434332,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3785.815610900117,-3828.3142894909984,-42.49867859088136,8140.557043133685,8794.480221648897,-653.9231785152124,7715.631221800234,7944.628578981997,-228.9973571817627,10,0,0.0,ok,within_subject_eeg_shuffle,10,434332,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.0504208475213,-1877.194900036164,-7.144479188642663,3755.9028557990273,3896.607927008192,-140.7050712091641,3744.1008416950426,3790.389800072328,-46.288958377285326,10,1,0.1,ok,within_subject_eeg_shuffle,10,434332,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2887.3046468351736,-2950.7616774708263,-63.4570306356527,6315.399691815362,6983.104151231682,-667.7044594163208,5918.609293670347,6189.5233549416525,-270.9140612713054,10,1,0.1,ok,within_subject_eeg_shuffle,10,434332,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.0309236091891,-1269.187284495991,-2.156360886801849,2549.082708331134,2673.5623190067863,-124.47961067565213,2538.0618472183783,2574.374568991982,-36.3127217736037,10,1,0.1,ok,within_subject_eeg_shuffle,10,434332,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-16302.401236556314,-16334.244725998997,-31.843489442682767,33254.4010120626,33967.68652989793,-713.2855178353348,32748.802473112628,32956.48945199799,-207.68697888536556,10,0,0.0,ok,within_subject_eeg_shuffle,11,435341,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5744.958485936534,-5748.849739260605,-3.891253324070931,11507.96137573279,11660.099113258702,-152.1377375259126,11493.916971873068,11533.69947852121,-39.78250664814186,10,0,0.0,ok,within_subject_eeg_shuffle,11,435341,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3853.5931606037934,-3947.1420685508406,-93.54890794704625,8276.112142541038,9032.13577976858,-756.0236372275431,7851.186321207589,8182.284137101681,-331.0978158940925,10,0,0.0,ok,within_subject_eeg_shuffle,11,435341,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.0504208475213,-1873.2739358159963,-3.2235149684750013,3755.9028557990273,3888.765998567856,-132.86314276882877,3744.1008416950426,3782.5478716319926,-38.44702993695,10,0,0.0,ok,within_subject_eeg_shuffle,11,435341,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2921.712163330385,-2970.317087387381,-48.60492405699642,6384.2147248057845,7022.214971064793,-638.0002462590082,5987.42432666077,6228.634174774763,-241.20984811399285,10,0,0.0,ok,within_subject_eeg_shuffle,11,435341,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.0309236091891,-1269.9515022748917,-2.9205786657025783,2549.082708331134,2675.090754564588,-126.00804623345356,2538.0618472183783,2575.9030045497834,-37.84115733140516,10,3,0.3,ok,within_subject_eeg_shuffle,11,435341,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11644.130589351742,-82.61586897851521,23772.627979696423,24587.45825660342,-814.830276906996,23267.029440746453,23576.261178703484,-309.2317379570304,10,0,0.0,ok,within_subject_rng_shuffle,0,424242,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5744.141435442163,-5750.701340894812,-6.559905452649218,11506.327274744048,11663.802316527115,-157.47504178306917,11492.282870884326,11537.402681789625,-45.11981090529844,10,0,0.0,ok,within_subject_rng_shuffle,0,424242,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3375.8287303338057,-61.47622879637174,7197.630824408318,7889.509103334512,-691.8782789261941,6772.705003074868,7039.657460667611,-266.9524575927435,10,1,0.1,ok,within_subject_rng_shuffle,0,424242,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.351814953881,-1873.24594514208,-2.89413018819846,3756.505644011747,3888.710017220023,-132.20437320827568,3744.703629907762,3782.491890284159,-37.78826037639692,10,3,0.3,ok,within_subject_rng_shuffle,0,424242,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2663.6485470202174,-67.64400553216728,5732.799481121115,6408.877890330465,-676.07840920935,5336.0090829761,5615.297094040435,-279.28801106433457,10,1,0.1,ok,within_subject_rng_shuffle,0,424242,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1266.8243958625092,-1272.3823700110215,-5.557974148512358,2548.6696528377743,2679.952490036847,-131.28283719907267,2537.6487917250183,2580.764740022043,-43.11594829702472,10,4,0.4,ok,within_subject_rng_shuffle,0,424242,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11614.962200603686,-53.447480230459405,23772.627979696423,24529.121479107307,-756.4934994108844,23267.029440746453,23517.92440120737,-250.8949604609188,10,0,0.0,ok,within_subject_rng_shuffle,1,425251,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.8,0.0,-5744.614986000235,-5750.154043477089,-5.539057476853486,11507.274375860192,11662.70772169167,-155.4333458314777,11493.22997200047,11536.308086954175,-43.07811495370697,10,1,0.1,ok,within_subject_rng_shuffle,1,425251,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3432.4228001072684,-118.07029856983443,7197.630824408318,8002.697242881437,-805.0664184731186,6772.705003074868,7152.845600214537,-380.1405971396689,10,0,0.0,ok,within_subject_rng_shuffle,1,425251,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.5555810338317,-1874.527002110652,-3.971421076820661,3756.913176171648,3891.272131157168,-134.35895498552009,3745.111162067663,3785.054004221304,-39.94284215364132,10,4,0.4,ok,within_subject_rng_shuffle,1,425251,True
stable_sleep,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-2596.00454148805,-2686.3729962716416,-90.36845478359146,5732.799481121115,6454.326788833313,-721.5273077121983,5336.0090829761,5660.745992543283,-324.7369095671829,10,1,0.1,ok,within_subject_rng_shuffle,1,425251,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1267.1701892903714,-1269.7022112829873,-2.5320219926159098,2549.361239693498,2674.5921725807784,-125.23093288727978,2538.3403785807427,2575.4044225659745,-37.06404398523182,10,3,0.3,ok,within_subject_rng_shuffle,1,425251,True
full,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.0,0.0,0.0,-11561.514720373229,-11598.674833165656,-37.16011279242957,23772.627979696423,24496.546744231247,-723.9187645348247,23267.029440746453,23485.349666331316,-218.32022558485917,10,0,0.0,ok,within_subject_rng_shuffle,2,426260,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.8,0.0,-0.8,-5745.242335402478,-5749.041690703757,-3.79935530127932,11508.529074664675,11660.483016145006,-151.95394148032938,11494.484670804955,11534.083381407514,-39.59871060255864,10,0,0.0,ok,within_subject_rng_shuffle,2,426260,True
no_wake,0,lag_0,MCEEG_next,D0_MCEEG_next_given_MCEEG,D1_MCEEG_next_given_MCEEG_RNG,True,False,0.8,0.8,0.0,-3314.352501537434,-3403.285939688349,-88.93343815091521,7197.630824408318,7944.4235220435985,-746.7926976352801,6772.705003074868,7094.571879376698,-321.8668763018304,10,0,0.0,ok,within_subject_rng_shuffle,2,426260,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,D2_RNG_next_given_RNG_MCEEG,True,False,0.0,0.0,0.0,-1870.6032563315189,-1877.425589393978,-6.822333062459393,3757.008526767022,3897.06930572382,-140.06077895679755,3745.206512663037,3790.851178787956,-45.64466612491879,10,2,0.2,ok,within_subject_rng_shuffle,2,426260,True
