regime,lag_epochs,lag_label,family,baseline_model,augmented_model,valid,primary,baseline_eps_test,augmented_eps_test,conditional_lift,baseline_ll_test,augmented_ll_test,ll_improvement,baseline_bic_test,augmented_bic_test,bic_improvement,baseline_aic_test,augmented_aic_test,aic_improvement,n_subjects_evaluated,n_subjects_positive_lift,fraction_positive_lift,reason,control_type,replicate,control_seed,control_collapsed_overall
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2923.676044715244,-132.55540082385733,6123.031685927788,6928.932885720518,-805.90119979273,5726.241287782774,6135.352089430488,-409.11080164771465,10,1,0.1,ok,within_subject_rng_shuffle,2,426260,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1266.2845594450932,-1269.474616494458,-3.1900570493646683,2547.5899800029424,2674.13698300372,-126.54700300077776,2536.5691188901865,2574.949232988916,-38.38011409872934,10,5,0.5,ok,within_subject_rng_shuffle,2,426260,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12225.468129482251,-187.12180042087493,24726.29119707272,25750.13333686444,-1023.8421397917156,24220.692658122756,24738.936258964502,-518.2436008417499,10,0,0.0,ok,within_subject_rng_shuffle,3,427269,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.8,0.0,-5745.059321548148,-5746.847888979495,-1.7885674313474738,11508.163046956017,11656.095412696484,-147.93236574046568,11494.118643096295,11529.69577795899,-35.57713486269495,10,1,0.1,ok,within_subject_rng_shuffle,3,427269,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3612.297088085372,-150.57534594398112,7492.369305616232,8362.445818837645,-870.0765132214128,7067.443484282781,7512.594176170744,-445.15069188796224,10,0,0.0,ok,within_subject_rng_shuffle,3,427269,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.7368105829487,-1876.8156798930008,-6.078869310051914,3757.275635269882,3895.8494867218647,-138.5738514519826,3745.4736211658974,3789.631359786001,-44.15773862010383,10,2,0.2,ok,within_subject_rng_shuffle,3,427269,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2898.423422092041,-107.3027782006543,6123.031685927788,6878.427640474112,-755.395954546324,5726.241287782774,6084.846844184082,-358.6055564013086,10,0,0.0,ok,within_subject_rng_shuffle,3,427269,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.5857912528834,-1276.1793200378868,-8.5935287850034,2550.1924436185227,2687.546390090578,-137.3539464720552,2539.1715825057668,2588.3586400757736,-49.1870575700068,10,3,0.3,ok,within_subject_rng_shuffle,3,427269,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12192.921407227705,-154.57507816632642,24726.29119707272,25685.03989235534,-958.7486952826184,24220.692658122756,24673.842814455405,-453.1501563326528,10,0,0.0,ok,within_subject_rng_shuffle,4,428278,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.0,0.0,0.0,-5745.322701044026,-5744.859035014186,0.4636660298401693,11508.689805947772,11652.117704765864,-143.4278988180904,11494.645402088052,11525.718070028372,-31.07266794031966,10,1,0.1,ok,within_subject_rng_shuffle,4,428278,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3560.479840882452,-98.75809874106152,7492.369305616232,8258.811324431805,-766.4420188155727,7067.443484282781,7408.959681764904,-341.51619748212306,10,1,0.1,ok,within_subject_rng_shuffle,4,428278,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.329363830902,-1873.6360969514656,-3.306733120563649,3756.460741765789,3889.4903208387946,-133.02957907300606,3744.658727661804,3783.272193902931,-38.6134662411273,10,2,0.2,ok,within_subject_rng_shuffle,4,428278,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2859.602598211964,-68.48195432057673,6123.031685927788,6800.785992713957,-677.7543067861689,5726.241287782774,6007.205196423927,-280.96390864115347,10,1,0.1,ok,within_subject_rng_shuffle,4,428278,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.6116575523924,-1271.1810611382782,-3.569403585885766,2550.244176217541,2677.5498722913608,-127.30569607381996,2539.223315104785,2578.3621222765564,-39.13880717177153,10,2,0.2,ok,within_subject_rng_shuffle,4,428278,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12097.59677780812,-59.25044874674495,24726.29119707272,25494.390633516177,-768.0994364434555,24220.692658122756,24483.193555616243,-262.5008974934899,10,0,0.0,ok,within_subject_rng_shuffle,5,429287,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.8,0.0,-5745.277397198011,-5746.373613893373,-1.0962166953613632,11508.599198255744,11655.146862524238,-146.54766426849346,11494.554794396025,11528.747227786744,-34.19243339072273,10,1,0.1,ok,within_subject_rng_shuffle,5,429287,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3560.305928789278,-98.58418664788724,7492.369305616232,8258.463500245456,-766.0941946292241,7067.443484282781,7408.611857578556,-341.1683732957745,10,0,0.0,ok,within_subject_rng_shuffle,5,429287,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.6013089627568,-1874.0952535341337,-3.4939445713769146,3757.004632029498,3890.408634004131,-133.4040019746326,3745.2026179255136,3784.1905070682674,-38.98788914275383,10,1,0.1,ok,within_subject_rng_shuffle,5,429287,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2937.6638853903314,-146.54324149894455,6123.031685927788,6956.908567070693,-833.8768811429045,5726.241287782774,6163.327770780663,-437.0864829978891,10,1,0.1,ok,within_subject_rng_shuffle,5,429287,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.2116270209765,-1272.2370108940695,-5.025383873093233,2549.4441151547085,2679.661771802943,-130.21765664823442,2538.4232540419525,2580.474021788139,-42.05076774618647,10,3,0.3,ok,within_subject_rng_shuffle,5,429287,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12110.708875761631,-72.36254670025482,24726.29119707272,25520.6148294232,-794.3236323504752,24220.692658122756,24509.417751523262,-288.72509340050965,10,0,0.0,ok,within_subject_rng_shuffle,6,430296,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.8,0.0,-5743.840133635779,-5743.318009269701,0.5221243660780601,11505.72467113128,11649.035653276896,-143.31098214561462,11491.680267271558,11522.636018539402,-30.95575126784388,10,1,0.1,ok,within_subject_rng_shuffle,6,430296,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3614.580735592714,-152.8589934513234,7492.369305616232,8367.013113852328,-874.6438082360964,7067.443484282781,7517.161471185428,-449.7179869026468,10,1,0.1,ok,within_subject_rng_shuffle,6,430296,False
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.8,0.8,-1870.5427814859988,-1875.5768586012596,-5.034077115260516,3756.8875770759823,3893.371844138382,-136.4842670623998,3745.0855629719977,3787.153717202519,-42.06815423052103,10,2,0.2,ok,within_subject_rng_shuffle,6,430296,False
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2887.349363206924,-96.22871931553708,6123.031685927788,6856.279522703878,-733.2478367760896,5726.241287782774,6062.698726413848,-336.4574386310742,10,2,0.2,ok,within_subject_rng_shuffle,6,430296,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.8,0.8,0.0,-1267.2259828051265,-1269.7543043648602,-2.5283215597337403,2549.472826723009,2674.6963587445243,-125.22353202151544,2538.451965610253,2575.5086087297204,-37.05664311946748,10,1,0.1,ok,within_subject_rng_shuffle,6,430296,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12140.578334366504,-102.23200530512804,24726.29119707272,25580.353746632944,-854.0625495602217,24220.692658122756,24569.15666873301,-348.4640106102561,10,0,0.0,ok,within_subject_rng_shuffle,7,431305,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.516394684091,-5744.634923782007,-0.1185290979155979,11507.077193227904,11651.669482301506,-144.59228907360193,11493.032789368182,11525.269847564014,-32.2370581958312,10,2,0.2,ok,within_subject_rng_shuffle,7,431305,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3626.458430609843,-164.73668846845248,7492.369305616232,8390.768503886587,-898.3991982703556,7067.443484282781,7540.916861219686,-473.47337693690497,10,1,0.1,ok,within_subject_rng_shuffle,7,431305,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.8,0.0,-0.8,-1873.577463835445,-1878.265555925615,-4.688092090169448,3762.956941774876,3898.749238787093,-135.79229701221766,3751.154927670891,3792.53111185123,-41.376184180338896,10,2,0.2,ok,within_subject_rng_shuffle,7,431305,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2899.5233885215907,-108.40274463020388,6123.031685927788,6880.627573333211,-757.5958874054231,5726.241287782774,6087.0467770431815,-360.8054892604077,10,0,0.0,ok,within_subject_rng_shuffle,7,431305,False
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.8,0.8,-1266.8786283831578,-1271.397759625972,-4.519131242814183,2548.7781178790715,2677.983269266748,-129.20515138767632,2537.7572567663155,2578.795519251944,-41.038262485628366,10,4,0.4,ok,within_subject_rng_shuffle,7,431305,False
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12128.272682650446,-89.92635358906955,24726.29119707272,25555.742443200827,-829.4512461281047,24220.692658122756,24544.54536530089,-323.8527071781391,10,0,0.0,ok,within_subject_rng_shuffle,8,432314,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.0,0.0,0.0,-5745.263572608781,-5744.583023865067,0.6805487437140982,11508.571549077284,11651.565682467626,-142.99413339034254,11494.527145217562,11525.166047730134,-30.638902512571804,10,2,0.2,ok,within_subject_rng_shuffle,8,432314,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3524.960024236958,-63.23828209556723,7492.369305616232,8187.771691140817,-695.402385524585,7067.443484282781,7337.920048473916,-270.47656419113446,10,0,0.0,ok,within_subject_rng_shuffle,8,432314,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.245693586908,-1872.0683606541504,-1.822667067242492,3756.293401277801,3886.354848244164,-130.06144696636375,3744.491387173816,3780.136721308301,-35.64533413448498,10,2,0.2,ok,within_subject_rng_shuffle,8,432314,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2891.911874394668,-100.791230503281,6123.031685927788,6865.404545079366,-742.3728591515774,5726.241287782774,6071.823748789336,-345.582461006562,10,2,0.2,ok,within_subject_rng_shuffle,8,432314,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.8,0.0,-0.8,-1266.83963736932,-1272.204265797364,-5.364628428043943,2548.700135851396,2679.5962816095325,-130.8961457581363,2537.6792747386403,2580.408531594728,-42.729256856087886,10,3,0.3,ok,within_subject_rng_shuffle,8,432314,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12193.067979935662,-154.72165087428584,24726.29119707272,25685.33303777126,-959.0418406985372,24220.692658122756,24674.135959871324,-453.4433017485717,10,0,0.0,ok,within_subject_rng_shuffle,9,433323,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.690644873961,-5744.751627588226,-0.0609827142652648,11507.425693607644,11651.902889913945,-144.47719630630127,11493.381289747922,11525.503255176453,-32.12196542853053,10,1,0.1,ok,within_subject_rng_shuffle,9,433323,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3606.70117997705,-144.97943783565916,7492.369305616232,8351.254002621,-858.8846970047689,7067.443484282781,7501.4023599541,-433.9588756713183,10,2,0.2,ok,within_subject_rng_shuffle,9,433323,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1871.135661639693,-1873.7224388683808,-2.586777228687879,3758.0733373833705,3889.663004672625,-131.58966728925452,3746.271323279386,3783.4448777367616,-37.17355445737576,10,1,0.1,ok,within_subject_rng_shuffle,9,433323,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2862.713989663825,-71.59334577243862,6123.031685927788,6807.008775617681,-683.9770896898926,5726.241287782774,6013.427979327651,-287.18669154487725,10,2,0.2,ok,within_subject_rng_shuffle,9,433323,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.444278415962,-1270.0305708320204,-2.5862924160583134,2549.90941794468,2675.248891678845,-125.33947373416504,2538.888556831924,2576.061141664041,-37.17258483211663,10,3,0.3,ok,within_subject_rng_shuffle,9,433323,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12289.354115645978,-251.0077865846015,24726.29119707272,25877.90530919189,-1151.6141121191686,24220.692658122756,24866.70823129196,-646.015573169203,10,0,0.0,ok,within_subject_rng_shuffle,10,434332,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.8,0.0,-5746.386602063474,-5750.3645139769615,-3.9779119134873326,11510.81760798667,11663.128662691415,-152.3110547047454,11496.773204126948,11536.729027953925,-39.955823826974665,10,3,0.3,ok,within_subject_rng_shuffle,10,434332,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3608.139188544103,-146.4174464027119,7492.369305616232,8354.130019755106,-861.7607141388744,7067.443484282781,7504.278377088205,-436.8348928054238,10,2,0.2,ok,within_subject_rng_shuffle,10,434332,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.8,0.0,-0.8,-1872.6116096543285,-1878.9188642633728,-6.307254609044321,3761.025233412641,3900.0558554626086,-139.0306220499674,3749.223219308657,3793.837728526745,-44.61450921808864,10,3,0.3,ok,within_subject_rng_shuffle,10,434332,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2864.92451365889,-73.80386976750333,6123.031685927788,6811.42982360781,-688.398137680022,5726.241287782774,6017.84902731778,-291.60773953500666,10,0,0.0,ok,within_subject_rng_shuffle,10,434332,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.3875568370552,-1267.105762343445,0.2817944936102776,2549.7959747868663,2669.3992747016937,-119.6032999148274,2538.7751136741103,2570.21152468689,-31.436411012779445,10,4,0.4,ok,within_subject_rng_shuffle,10,434332,True
full,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,False,0.0,0.0,0.0,-12038.346329061376,-12110.114826573546,-71.76849751217014,24726.29119707272,25519.426731047028,-793.1355339743059,24220.692658122756,24508.229653147093,-287.5369950243403,10,0,0.0,ok,within_subject_rng_shuffle,11,435341,True
full,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,False,0.8,0.0,-0.8,-5744.403151573807,-5743.128487215142,1.2746643586651771,11506.850707007336,11648.656609167776,-141.80590216044038,11492.806303147614,11522.256974430284,-29.45067128266965,10,2,0.2,ok,within_subject_rng_shuffle,11,435341,True
no_wake,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-3461.7217421413907,-3577.9503093159665,-116.2285671745758,7492.369305616232,8293.752261298834,-801.3829556826022,7067.443484282781,7443.900618631933,-376.4571343491516,10,1,0.1,ok,within_subject_rng_shuffle,11,435341,True
no_wake,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1870.8406991267304,-1874.0314822355904,-3.190783108860387,3757.483412357445,3890.2810914070446,-132.79767904959954,3745.681398253461,3784.062964471181,-38.38156621772077,10,2,0.2,ok,within_subject_rng_shuffle,11,435341,True
stable_sleep,0,lag_0,EEG_next,C0_EEG_next_given_EEG,C1_EEG_next_given_EEG_RNG,True,True,0.8,0.8,0.0,-2791.120643891387,-2933.4843817731044,-142.3637378817175,6123.031685927788,6948.549559836239,-825.5178739084504,5726.241287782774,6154.968763546209,-428.727475763435,10,1,0.1,ok,within_subject_rng_shuffle,11,435341,True
stable_sleep,0,lag_0,RNG_next,C2_RNG_next_given_RNG,C3_RNG_next_given_RNG_EEG,True,True,0.0,0.0,0.0,-1267.9665683276448,-1268.37656418216,-0.4099958545150457,2550.9539977680456,2671.940878379124,-120.9868806110785,2539.9331366552897,2572.75312836432,-32.81999170903009,10,4,0.4,ok,within_subject_rng_shuffle,11,435341,True
